packet_uid,message_id,packet_name,source,dest,start_time,delivered,dropped,delivery_time,delay_seconds,hops,path
1775:17715:packet1,17715,packet1,veh970,veh923,1775,False,True,,,5,veh970->veh847->veh920->veh956->veh920->veh847
1775:17715:packet2,17715,packet2,veh970,veh923,1775,False,True,,,5,veh970->veh847->veh920->veh956->veh920->veh847
1775:17715:packet3,17715,packet3,veh970,veh923,1775,False,True,,,5,veh970->veh847->veh920->veh956->veh920->veh847
1775:17715:packet4,17715,packet4,veh970,veh923,1775,False,True,,,5,veh970->veh847->veh920->veh956->veh920->veh847
1775:17715:packet5,17715,packet5,veh970,veh923,1775,False,True,,,5,veh970->veh847->veh920->veh956->veh920->veh847
1775:17716:packet0,17716,packet0,veh988,veh963,1775,False,True,,,7,veh988->veh957->veh877->veh922->veh977->veh923->veh941->veh898
1775:17716:packet1,17716,packet1,veh988,veh963,1775,False,True,,,7,veh988->veh957->veh877->veh922->veh977->veh923->veh941->veh898
1775:17716:packet2,17716,packet2,veh988,veh963,1775,False,True,,,7,veh988->veh957->veh877->veh922->veh977->veh923->veh941->veh898
1775:17716:packet3,17716,packet3,veh988,veh963,1775,False,True,,,7,veh988->veh957->veh877->veh922->veh977->veh923->veh941->veh898
1775:17717:packet0,17717,packet0,veh965,veh949,1775,False,True,,,7,veh965->veh890->veh990->veh889->veh998->veh936->veh976->veh966
1775:17717:packet1,17717,packet1,veh965,veh949,1775,False,True,,,7,veh965->veh890->veh990->veh889->veh998->veh936->veh976->veh966
1775:17717:packet2,17717,packet2,veh965,veh949,1775,False,True,,,7,veh965->veh890->veh990->veh889->veh998->veh936->veh976->veh966
1775:17720:packet0,17720,packet0,veh1002,veh880,1775,False,True,,,4,veh1002->veh925->veh988->veh969->veh895
1775:17720:packet1,17720,packet1,veh1002,veh880,1775,False,True,,,4,veh1002->veh925->veh988->veh969->veh895
1775:17720:packet2,17720,packet2,veh1002,veh880,1775,False,True,,,4,veh1002->veh925->veh988->veh969->veh895
1775:17721:packet0,17721,packet0,veh963,veh897,1775,False,True,,,5,veh963->veh899->veh918->veh963->veh968->veh918
1775:17721:packet1,17721,packet1,veh963,veh897,1775,False,True,,,5,veh963->veh899->veh918->veh963->veh968->veh918
1775:17721:packet2,17721,packet2,veh963,veh897,1775,False,True,,,5,veh963->veh899->veh918->veh963->veh968->veh918
1775:17721:packet3,17721,packet3,veh963,veh897,1775,False,True,,,5,veh963->veh899->veh918->veh963->veh968->veh918
1775:17721:packet4,17721,packet4,veh963,veh897,1775,False,True,,,5,veh963->veh899->veh918->veh963->veh968->veh918
1775:17722:packet0,17722,packet0,veh937,veh880,1775,False,True,,,11,veh937->veh930->veh909->veh999->veh960->veh999->veh954->veh959->veh936->veh884->veh990->veh999
1775:17722:packet1,17722,packet1,veh937,veh880,1775,False,True,,,11,veh937->veh930->veh909->veh999->veh960->veh999->veh954->veh959->veh936->veh884->veh990->veh999
1775:17722:packet2,17722,packet2,veh937,veh880,1775,False,True,,,11,veh937->veh930->veh909->veh999->veh960->veh999->veh954->veh959->veh936->veh884->veh990->veh999
1775:17722:packet3,17722,packet3,veh937,veh880,1775,False,True,,,11,veh937->veh930->veh909->veh999->veh960->veh999->veh954->veh959->veh936->veh884->veh990->veh999
1775:17722:packet4,17722,packet4,veh937,veh880,1775,False,True,,,11,veh937->veh930->veh909->veh999->veh960->veh999->veh954->veh959->veh936->veh884->veh990->veh999
1775:17722:packet5,17722,packet5,veh937,veh880,1775,False,True,,,11,veh937->veh930->veh909->veh999->veh960->veh999->veh954->veh959->veh936->veh884->veh990->veh999
1775:17722:packet6,17722,packet6,veh937,veh880,1775,False,True,,,11,veh937->veh930->veh909->veh999->veh960->veh999->veh954->veh959->veh936->veh884->veh990->veh999
1775:17722:packet7,17722,packet7,veh937,veh880,1775,False,True,,,11,veh937->veh930->veh909->veh999->veh960->veh999->veh954->veh959->veh936->veh884->veh990->veh999
1775:17722:packet8,17722,packet8,veh937,veh880,1775,False,True,,,11,veh937->veh930->veh909->veh999->veh960->veh999->veh954->veh959->veh936->veh884->veh990->veh999
1775:17725:packet0,17725,packet0,veh991,veh980,1775,False,True,,,1,veh991->veh939
1775:17725:packet1,17725,packet1,veh991,veh980,1775,False,True,,,1,veh991->veh939
1775:17725:packet2,17725,packet2,veh991,veh980,1775,False,True,,,1,veh991->veh939
1775:17727:packet0,17727,packet0,veh949,veh890,1775,False,True,,,3,veh949->veh947->veh962->veh947
1775:17727:packet1,17727,packet1,veh949,veh890,1775,False,True,,,3,veh949->veh947->veh962->veh947
1775:17727:packet2,17727,packet2,veh949,veh890,1775,False,True,,,3,veh949->veh947->veh962->veh947
1775:17727:packet3,17727,packet3,veh949,veh890,1775,False,True,,,3,veh949->veh947->veh962->veh947
1775:17728:packet0,17728,packet0,veh968,veh994,1775,False,True,,,4,veh968->veh963->veh968->veh1014->veh1000
1775:17728:packet1,17728,packet1,veh968,veh994,1775,False,True,,,4,veh968->veh963->veh968->veh1014->veh1000
1775:17728:packet2,17728,packet2,veh968,veh994,1775,False,True,,,4,veh968->veh963->veh968->veh1014->veh1000
1775:17728:packet3,17728,packet3,veh968,veh994,1775,False,True,,,4,veh968->veh963->veh968->veh1014->veh1000
1775:17728:packet4,17728,packet4,veh968,veh994,1775,False,True,,,4,veh968->veh963->veh968->veh1014->veh1000
1775:17728:packet5,17728,packet5,veh968,veh994,1775,False,True,,,4,veh968->veh963->veh968->veh1014->veh1000
1775:17728:packet6,17728,packet6,veh968,veh994,1775,False,True,,,4,veh968->veh963->veh968->veh1014->veh1000
1775:17728:packet7,17728,packet7,veh968,veh994,1775,False,True,,,4,veh968->veh963->veh968->veh1014->veh1000
1775:17728:packet8,17728,packet8,veh968,veh994,1775,False,True,,,4,veh968->veh963->veh968->veh1014->veh1000
1775:17728:packet9,17728,packet9,veh968,veh994,1775,False,True,,,4,veh968->veh963->veh968->veh1014->veh1000
1775:17729:packet0,17729,packet0,veh884,veh898,1775,False,True,,,28,veh884->veh990->veh890->veh911->veh954->veh880->veh954->veh959->veh954->veh999->veh909->veh960->veh937->veh926->veh951->veh984->veh1008->veh931->veh932->veh931->veh913->veh928->veh952->veh943->veh950->veh943->veh974->veh943->veh1017
1775:17729:packet1,17729,packet1,veh884,veh898,1775,False,True,,,28,veh884->veh990->veh890->veh911->veh954->veh880->veh954->veh959->veh954->veh999->veh909->veh960->veh937->veh926->veh951->veh984->veh1008->veh931->veh932->veh931->veh913->veh928->veh952->veh943->veh950->veh943->veh974->veh943->veh1017
1775:17729:packet2,17729,packet2,veh884,veh898,1775,False,True,,,28,veh884->veh990->veh890->veh911->veh954->veh880->veh954->veh959->veh954->veh999->veh909->veh960->veh937->veh926->veh951->veh984->veh1008->veh931->veh932->veh931->veh913->veh928->veh952->veh943->veh950->veh943->veh974->veh943->veh1017
1775:17729:packet3,17729,packet3,veh884,veh898,1775,False,True,,,28,veh884->veh990->veh890->veh911->veh954->veh880->veh954->veh959->veh954->veh999->veh909->veh960->veh937->veh926->veh951->veh984->veh1008->veh931->veh932->veh931->veh913->veh928->veh952->veh943->veh950->veh943->veh974->veh943->veh1017
1775:17729:packet4,17729,packet4,veh884,veh898,1775,False,True,,,28,veh884->veh990->veh890->veh911->veh954->veh880->veh954->veh959->veh954->veh999->veh909->veh960->veh937->veh926->veh951->veh984->veh1008->veh931->veh932->veh931->veh913->veh928->veh952->veh943->veh950->veh943->veh974->veh943->veh1017
1775:17729:packet5,17729,packet5,veh884,veh898,1775,False,True,,,28,veh884->veh990->veh890->veh911->veh954->veh880->veh954->veh959->veh954->veh999->veh909->veh960->veh937->veh926->veh951->veh984->veh1008->veh931->veh932->veh931->veh913->veh928->veh952->veh943->veh950->veh943->veh974->veh943->veh1017
1775:17729:packet6,17729,packet6,veh884,veh898,1775,False,True,,,28,veh884->veh990->veh890->veh998->veh954->veh880->veh954->veh959->veh954->veh999->veh909->veh960->veh937->veh926->veh951->veh984->veh1008->veh931->veh932->veh931->veh913->veh928->veh952->veh943->veh950->veh943->veh974->veh943->veh1017
1775:17729:packet7,17729,packet7,veh884,veh898,1775,False,True,,,28,veh884->veh990->veh890->veh911->veh954->veh880->veh954->veh959->veh954->veh999->veh909->veh960->veh937->veh926->veh951->veh984->veh1008->veh931->veh932->veh931->veh913->veh928->veh952->veh943->veh950->veh943->veh974->veh943->veh1017
1775:17730:packet0,17730,packet0,veh980,veh942,1775,False,True,,,14,veh980->veh927->veh975->veh847->veh920->veh956->veh975->veh951->veh984->veh944->veh960->veh932->veh950->veh1008->veh933
1775:17730:packet1,17730,packet1,veh980,veh942,1775,False,True,,,14,veh980->veh927->veh975->veh847->veh920->veh956->veh975->veh951->veh984->veh944->veh960->veh932->veh950->veh1008->veh933
1775:17730:packet2,17730,packet2,veh980,veh942,1775,False,True,,,14,veh980->veh927->veh975->veh847->veh920->veh956->veh975->veh951->veh984->veh944->veh960->veh932->veh950->veh1008->veh933
1775:17730:packet3,17730,packet3,veh980,veh942,1775,False,True,,,14,veh980->veh927->veh975->veh847->veh920->veh956->veh975->veh951->veh984->veh944->veh960->veh932->veh950->veh1008->veh933
1775:17730:packet4,17730,packet4,veh980,veh942,1775,False,True,,,14,veh980->veh927->veh975->veh847->veh920->veh956->veh975->veh951->veh984->veh944->veh960->veh932->veh950->veh1008->veh933
1775:17730:packet5,17730,packet5,veh980,veh942,1775,False,True,,,14,veh980->veh927->veh975->veh847->veh920->veh956->veh975->veh951->veh984->veh944->veh960->veh932->veh950->veh1008->veh933
1775:17732:packet0,17732,packet0,veh969,veh976,1775,False,True,,,1,veh969->veh895
1775:17732:packet1,17732,packet1,veh969,veh976,1775,False,True,,,1,veh969->veh895
1775:17732:packet2,17732,packet2,veh969,veh976,1775,False,True,,,1,veh969->veh895
1775:17733:packet0,17733,packet0,veh809,veh968,1775,False,True,,,2,veh809->veh1005->veh809
1775:17733:packet1,17733,packet1,veh809,veh968,1775,False,True,,,2,veh809->veh1005->veh809
1775:17733:packet2,17733,packet2,veh809,veh968,1775,False,True,,,2,veh809->veh1005->veh809
1775:17733:packet3,17733,packet3,veh809,veh968,1775,False,True,,,2,veh809->veh1005->veh809
1775:17733:packet4,17733,packet4,veh809,veh968,1775,False,True,,,2,veh809->veh1005->veh809
1775:17733:packet5,17733,packet5,veh809,veh968,1775,False,True,,,2,veh809->veh1005->veh809
1775:17733:packet6,17733,packet6,veh809,veh968,1775,False,True,,,2,veh809->veh1005->veh809
1775:17733:packet7,17733,packet7,veh809,veh968,1775,False,True,,,2,veh809->veh1005->veh809
1775:17733:packet8,17733,packet8,veh809,veh968,1775,False,True,,,2,veh809->veh1005->veh809
1775:17734:packet0,17734,packet0,veh909,veh893,1775,False,True,,,12,veh909->veh931->veh984->veh946->veh944->veh928->veh952->veh943->veh929->veh974->veh929->veh974->veh943
1775:17734:packet1,17734,packet1,veh909,veh893,1775,False,True,,,12,veh909->veh931->veh984->veh946->veh944->veh928->veh952->veh943->veh929->veh974->veh929->veh974->veh943
1775:17734:packet2,17734,packet2,veh909,veh893,1775,False,True,,,12,veh909->veh931->veh984->veh946->veh944->veh928->veh952->veh943->veh929->veh974->veh929->veh974->veh943
1775:17735:packet0,17735,packet0,veh857,veh987,1775,False,True,,,20,veh857->veh933->veh950->veh932->veh944->veh946->veh931->veh984->veh926->veh960->veh999->veh909->veh954->veh946->veh926->veh951->veh975->veh956->veh920->veh927->veh970
1775:17735:packet1,17735,packet1,veh857,veh987,1775,False,True,,,21,veh857->veh933->veh950->veh932->veh944->veh946->veh931->veh984->veh926->veh960->veh999->veh909->veh954->veh946->veh926->veh951->veh975->veh956->veh847->veh970->veh982->veh970
1775:17735:packet2,17735,packet2,veh857,veh987,1775,False,True,,,22,veh857->veh933->veh950->veh932->veh944->veh946->veh931->veh984->veh937->veh926->veh960->veh999->veh909->veh954->veh946->veh926->veh951->veh975->veh956->veh847->veh970->veh982->veh970
1775:17735:packet3,17735,packet3,veh857,veh987,1775,False,True,,,22,veh857->veh933->veh950->veh932->veh944->veh946->veh931->veh984->veh937->veh926->veh960->veh999->veh909->veh954->veh946->veh926->veh951->veh975->veh956->veh847->veh970->veh982->veh970
1775:17735:packet4,17735,packet4,veh857,veh987,1775,False,True,,,21,veh857->veh933->veh950->veh932->veh944->veh946->veh931->veh984->veh937->veh926->veh960->veh999->veh909->veh954->veh946->veh926->veh951->veh975->veh956->veh920->veh927->veh970
1776:17736:packet0,17736,packet0,veh989,veh999,1776,False,True,,,4,veh989->veh1006->veh831->veh989->veh1006
1776:17736:packet1,17736,packet1,veh989,veh999,1776,False,True,,,4,veh989->veh1006->veh831->veh989->veh1006
1776:17736:packet2,17736,packet2,veh989,veh999,1776,False,True,,,4,veh989->veh1006->veh831->veh989->veh1006
1776:17736:packet3,17736,packet3,veh989,veh999,1776,False,True,,,4,veh989->veh1006->veh831->veh989->veh1006
1776:17736:packet4,17736,packet4,veh989,veh999,1776,False,True,,,4,veh989->veh1006->veh831->veh989->veh1006
1776:17736:packet5,17736,packet5,veh989,veh999,1776,False,True,,,4,veh989->veh1006->veh831->veh989->veh1006
1776:17736:packet6,17736,packet6,veh989,veh999,1776,False,True,,,4,veh989->veh1006->veh831->veh989->veh1006
1776:17736:packet7,17736,packet7,veh989,veh999,1776,False,True,,,4,veh989->veh1006->veh831->veh989->veh1006
1776:17736:packet8,17736,packet8,veh989,veh999,1776,False,True,,,4,veh989->veh1006->veh831->veh989->veh1006
1776:17736:packet9,17736,packet9,veh989,veh999,1776,False,True,,,4,veh989->veh1006->veh831->veh989->veh1006
1776:17737:packet0,17737,packet0,veh941,veh909,1776,False,True,,,1,veh941->veh898
1776:17737:packet1,17737,packet1,veh941,veh909,1776,False,True,,,1,veh941->veh898
1776:17737:packet2,17737,packet2,veh941,veh909,1776,False,True,,,1,veh941->veh898
1776:17737:packet3,17737,packet3,veh941,veh909,1776,False,True,,,1,veh941->veh898
1776:17737:packet4,17737,packet4,veh941,veh909,1776,False,True,,,1,veh941->veh898
1776:17737:packet5,17737,packet5,veh941,veh909,1776,False,True,,,1,veh941->veh898
1776:17738:packet0,17738,packet0,veh908,veh894,1776,False,True,,,17,veh908->veh874->veh928->veh913->veh950->veh931->veh932->veh937->veh926->veh951->veh975->veh956->veh847->veh970->veh982->veh994->veh981->veh961
1776:17738:packet1,17738,packet1,veh908,veh894,1776,False,True,,,16,veh908->veh874->veh928->veh913->veh950->veh931->veh944->veh926->veh951->veh975->veh956->veh847->veh970->veh982->veh994->veh981->veh961
1776:17738:packet2,17738,packet2,veh908,veh894,1776,False,True,,,17,veh908->veh874->veh928->veh913->veh950->veh931->veh932->veh937->veh926->veh951->veh975->veh956->veh847->veh970->veh982->veh994->veh981->veh961
1776:17738:packet3,17738,packet3,veh908,veh894,1776,False,True,,,17,veh908->veh874->veh928->veh913->veh950->veh931->veh944->veh937->veh926->veh951->veh975->veh956->veh847->veh970->veh982->veh994->veh981->veh961
1776:17738:packet4,17738,packet4,veh908,veh894,1776,False,True,,,18,veh908->veh874->veh928->veh913->veh950->veh931->veh932->veh937->veh926->veh951->veh975->veh956->veh920->veh927->veh847->veh982->veh994->veh981->veh961
1776:17738:packet5,17738,packet5,veh908,veh894,1776,False,True,,,18,veh908->veh874->veh928->veh913->veh950->veh931->veh944->veh937->veh926->veh951->veh975->veh956->veh920->veh927->veh847->veh982->veh994->veh981->veh961
1776:17738:packet6,17738,packet6,veh908,veh894,1776,False,True,,,18,veh908->veh874->veh928->veh913->veh950->veh931->veh932->veh937->veh926->veh951->veh975->veh956->veh920->veh927->veh847->veh982->veh994->veh981->veh961
1776:17738:packet7,17738,packet7,veh908,veh894,1776,False,True,,,18,veh908->veh874->veh928->veh913->veh950->veh931->veh944->veh937->veh926->veh951->veh975->veh956->veh920->veh927->veh847->veh982->veh994->veh981->veh961
1776:17738:packet8,17738,packet8,veh908,veh894,1776,False,True,,,19,veh908->veh874->veh933->veh928->veh913->veh950->veh931->veh932->veh937->veh926->veh951->veh975->veh956->veh920->veh927->veh847->veh982->veh994->veh981->veh961
1776:17740:packet0,17740,packet0,veh1002,veh998,1776,False,True,,,4,veh1002->veh925->veh988->veh969->veh895
1776:17740:packet1,17740,packet1,veh1002,veh998,1776,False,True,,,4,veh1002->veh925->veh988->veh969->veh895
1776:17740:packet2,17740,packet2,veh1002,veh998,1776,False,True,,,4,veh1002->veh925->veh988->veh969->veh895
1776:17740:packet3,17740,packet3,veh1002,veh998,1776,False,True,,,4,veh1002->veh925->veh988->veh969->veh895
1776:17740:packet4,17740,packet4,veh1002,veh998,1776,False,True,,,4,veh1002->veh925->veh988->veh969->veh895
1776:17741:packet0,17741,packet0,veh957,veh1003,1776,False,True,,,4,veh957->veh925->veh988->veh969->veh895
1776:17741:packet1,17741,packet1,veh957,veh1003,1776,False,True,,,4,veh957->veh925->veh988->veh969->veh895
1776:17741:packet2,17741,packet2,veh957,veh1003,1776,False,True,,,4,veh957->veh925->veh988->veh969->veh895
1776:17741:packet3,17741,packet3,veh957,veh1003,1776,False,True,,,4,veh957->veh925->veh988->veh969->veh895
1776:17741:packet4,17741,packet4,veh957,veh1003,1776,False,True,,,4,veh957->veh925->veh988->veh969->veh895
1776:17742:packet0,17742,packet0,veh966,veh874,1776,False,True,,,3,veh966->veh936->veh976->veh966
1776:17742:packet1,17742,packet1,veh966,veh874,1776,False,True,,,3,veh966->veh936->veh976->veh966
1776:17742:packet2,17742,packet2,veh966,veh874,1776,False,True,,,3,veh966->veh936->veh976->veh966
1776:17742:packet3,17742,packet3,veh966,veh874,1776,False,True,,,3,veh966->veh936->veh976->veh966
1776:17742:packet4,17742,packet4,veh966,veh874,1776,False,True,,,3,veh966->veh936->veh976->veh966
1776:17745:packet0,17745,packet0,veh828,veh970,1776,False,True,,,4,veh828->veh821->veh809->veh1005->veh809
1776:17745:packet1,17745,packet1,veh828,veh970,1776,False,True,,,4,veh828->veh821->veh809->veh1005->veh809
1776:17745:packet2,17745,packet2,veh828,veh970,1776,False,True,,,4,veh828->veh821->veh809->veh1005->veh809
1776:17746:packet0,17746,packet0,veh970,veh959,1776,False,True,,,4,veh970->veh847->veh920->veh956->veh980
1776:17746:packet1,17746,packet1,veh970,veh959,1776,False,True,,,4,veh970->veh847->veh920->veh956->veh980
1776:17746:packet2,17746,packet2,veh970,veh959,1776,False,True,,,4,veh970->veh847->veh920->veh956->veh980
1776:17747:packet0,17747,packet0,veh956,veh925,1776,False,True,,,10,veh956->veh975->veh951->veh984->veh944->veh932->veh950->veh1008->veh931->veh913->veh952
1776:17747:packet1,17747,packet1,veh956,veh925,1776,False,True,,,10,veh956->veh975->veh951->veh984->veh944->veh932->veh950->veh1008->veh931->veh952->veh928
1776:17747:packet2,17747,packet2,veh956,veh925,1776,False,True,,,10,veh956->veh975->veh951->veh984->veh944->veh932->veh950->veh1008->veh931->veh913->veh928
1776:17747:packet3,17747,packet3,veh956,veh925,1776,False,True,,,10,veh956->veh975->veh951->veh984->veh944->veh932->veh950->veh1008->veh931->veh952->veh928
1776:17747:packet4,17747,packet4,veh956,veh925,1776,False,True,,,10,veh956->veh975->veh951->veh984->veh944->veh932->veh950->veh1008->veh931->veh952->veh928
1776:17747:packet5,17747,packet5,veh956,veh925,1776,False,True,,,10,veh956->veh975->veh951->veh984->veh944->veh932->veh950->veh1008->veh931->veh952->veh928
1776:17747:packet6,17747,packet6,veh956,veh925,1776,False,True,,,10,veh956->veh975->veh951->veh984->veh944->veh932->veh950->veh1008->veh931->veh952->veh928
1776:17748:packet0,17748,packet0,veh895,veh1004,1776,False,True,,,0,veh895
1776:17748:packet1,17748,packet1,veh895,veh1004,1776,False,True,,,0,veh895
1776:17748:packet2,17748,packet2,veh895,veh1004,1776,False,True,,,0,veh895
1776:17748:packet3,17748,packet3,veh895,veh1004,1776,False,True,,,0,veh895
1776:17748:packet4,17748,packet4,veh895,veh1004,1776,False,True,,,0,veh895
1776:17748:packet5,17748,packet5,veh895,veh1004,1776,False,True,,,0,veh895
1776:17748:packet6,17748,packet6,veh895,veh1004,1776,False,True,,,0,veh895
1776:17750:packet0,17750,packet0,veh894,veh857,1776,False,True,,,7,veh894->veh892->veh981->veh961->veh1007->veh897->veh941->veh923
1776:17750:packet1,17750,packet1,veh894,veh857,1776,False,True,,,7,veh894->veh892->veh981->veh961->veh1007->veh897->veh941->veh923
1776:17750:packet2,17750,packet2,veh894,veh857,1776,False,True,,,7,veh894->veh892->veh981->veh961->veh1007->veh897->veh941->veh923
1776:17750:packet3,17750,packet3,veh894,veh857,1776,False,True,,,7,veh894->veh892->veh981->veh961->veh1007->veh897->veh941->veh923
1776:17750:packet4,17750,packet4,veh894,veh857,1776,False,True,,,7,veh894->veh892->veh981->veh961->veh1007->veh897->veh941->veh923
1776:17750:packet5,17750,packet5,veh894,veh857,1776,False,True,,,7,veh894->veh892->veh981->veh961->veh1007->veh897->veh941->veh923
1776:17750:packet6,17750,packet6,veh894,veh857,1776,False,True,,,7,veh894->veh892->veh981->veh961->veh1007->veh897->veh941->veh923
1776:17750:packet7,17750,packet7,veh894,veh857,1776,False,True,,,7,veh894->veh892->veh981->veh961->veh1007->veh897->veh941->veh923
1776:17753:packet1,17753,packet1,veh981,veh985,1776,False,True,,,15,veh981->veh961->veh1007->veh897->veh941->veh923->veh877->veh977->veh919->veh1010->veh1002->veh957->veh988->veh925->veh953->veh925
1776:17753:packet2,17753,packet2,veh981,veh985,1776,False,True,,,15,veh981->veh961->veh1007->veh897->veh941->veh923->veh877->veh977->veh919->veh1010->veh1002->veh957->veh988->veh925->veh953->veh925
1776:17753:packet3,17753,packet3,veh981,veh985,1776,False,True,,,15,veh981->veh961->veh1007->veh897->veh941->veh923->veh877->veh977->veh919->veh1010->veh1002->veh957->veh988->veh925->veh953->veh925
1776:17753:packet4,17753,packet4,veh981,veh985,1776,False,True,,,15,veh981->veh961->veh1007->veh897->veh941->veh923->veh877->veh977->veh919->veh1010->veh1002->veh957->veh988->veh925->veh953->veh925
1777:17755:packet0,17755,packet0,veh962,veh998,1777,False,True,,,2,veh962->veh949->veh947
1777:17755:packet1,17755,packet1,veh962,veh998,1777,False,True,,,2,veh962->veh949->veh947
1777:17755:packet2,17755,packet2,veh962,veh998,1777,False,True,,,2,veh962->veh949->veh947
1777:17755:packet3,17755,packet3,veh962,veh998,1777,False,True,,,2,veh962->veh949->veh947
1777:17755:packet4,17755,packet4,veh962,veh998,1777,False,True,,,2,veh962->veh949->veh947
1777:17755:packet5,17755,packet5,veh962,veh998,1777,False,True,,,2,veh962->veh949->veh947
1777:17755:packet6,17755,packet6,veh962,veh998,1777,False,True,,,2,veh962->veh978->veh947
1777:17755:packet7,17755,packet7,veh962,veh998,1777,False,True,,,2,veh962->veh949->veh947
1777:17755:packet8,17755,packet8,veh962,veh998,1777,False,True,,,2,veh962->veh949->veh947
1777:17756:packet0,17756,packet0,veh809,veh997,1777,False,True,,,5,veh809->veh821->veh828->veh989->veh831->veh1006
1777:17756:packet1,17756,packet1,veh809,veh997,1777,False,True,,,5,veh809->veh821->veh828->veh989->veh831->veh1006
1777:17756:packet2,17756,packet2,veh809,veh997,1777,False,True,,,5,veh809->veh821->veh828->veh989->veh831->veh1006
1777:17756:packet3,17756,packet3,veh809,veh997,1777,False,True,,,5,veh809->veh821->veh828->veh989->veh831->veh1006
1777:17756:packet4,17756,packet4,veh809,veh997,1777,False,True,,,5,veh809->veh821->veh828->veh989->veh831->veh1006
1777:17756:packet5,17756,packet5,veh809,veh997,1777,False,True,,,5,veh809->veh821->veh828->veh989->veh831->veh1006
1777:17756:packet6,17756,packet6,veh809,veh997,1777,False,True,,,5,veh809->veh821->veh828->veh989->veh831->veh1006
1777:17756:packet7,17756,packet7,veh809,veh997,1777,False,True,,,5,veh809->veh821->veh828->veh989->veh831->veh1006
1777:17756:packet8,17756,packet8,veh809,veh997,1777,False,True,,,5,veh809->veh821->veh828->veh989->veh831->veh1006
1777:17759:packet0,17759,packet0,veh936,veh930,1777,False,True,,,1,veh936->veh966
1777:17759:packet1,17759,packet1,veh936,veh930,1777,False,True,,,1,veh936->veh966
1777:17759:packet2,17759,packet2,veh936,veh930,1777,False,True,,,1,veh936->veh966
1777:17760:packet0,17760,packet0,veh923,veh959,1777,False,True,,,2,veh923->veh941->veh898
1777:17760:packet1,17760,packet1,veh923,veh959,1777,False,True,,,2,veh923->veh941->veh898
1777:17760:packet2,17760,packet2,veh923,veh959,1777,False,True,,,2,veh923->veh941->veh898
1777:17760:packet3,17760,packet3,veh923,veh959,1777,False,True,,,2,veh923->veh941->veh898
1777:17760:packet4,17760,packet4,veh923,veh959,1777,False,True,,,2,veh923->veh941->veh898
1777:17760:packet5,17760,packet5,veh923,veh959,1777,False,True,,,2,veh923->veh941->veh898
1777:17760:packet6,17760,packet6,veh923,veh959,1777,False,True,,,2,veh923->veh941->veh898
1777:17760:packet7,17760,packet7,veh923,veh959,1777,False,True,,,2,veh923->veh941->veh898
1777:17760:packet8,17760,packet8,veh923,veh959,1777,False,True,,,2,veh923->veh941->veh898
1777:17761:packet0,17761,packet0,veh969,veh960,1777,False,True,,,1,veh969->veh895
1777:17761:packet1,17761,packet1,veh969,veh960,1777,False,True,,,1,veh969->veh895
1777:17761:packet2,17761,packet2,veh969,veh960,1777,False,True,,,1,veh969->veh895
1777:17761:packet3,17761,packet3,veh969,veh960,1777,False,True,,,1,veh969->veh895
1777:17761:packet4,17761,packet4,veh969,veh960,1777,False,True,,,1,veh969->veh895
1777:17761:packet5,17761,packet5,veh969,veh960,1777,False,True,,,1,veh969->veh895
1777:17761:packet6,17761,packet6,veh969,veh960,1777,False,True,,,1,veh969->veh895
1777:17763:packet0,17763,packet0,veh940,veh874,1777,False,True,,,0,veh940
1777:17763:packet1,17763,packet1,veh940,veh874,1777,False,True,,,0,veh940
1777:17763:packet2,17763,packet2,veh940,veh874,1777,False,True,,,0,veh940
1777:17763:packet3,17763,packet3,veh940,veh874,1777,False,True,,,0,veh940
1777:17763:packet4,17763,packet4,veh940,veh874,1777,False,True,,,0,veh940
1777:17763:packet5,17763,packet5,veh940,veh874,1777,False,True,,,0,veh940
1777:17763:packet6,17763,packet6,veh940,veh874,1777,False,True,,,0,veh940
1777:17763:packet7,17763,packet7,veh940,veh874,1777,False,True,,,0,veh940
1777:17763:packet8,17763,packet8,veh940,veh874,1777,False,True,,,0,veh940
1777:17763:packet9,17763,packet9,veh940,veh874,1777,False,True,,,0,veh940
1777:17767:packet0,17767,packet0,veh945,veh943,1777,False,True,,,3,veh945->veh971->veh941->veh898
1777:17767:packet1,17767,packet1,veh945,veh943,1777,False,True,,,3,veh945->veh971->veh941->veh898
1777:17767:packet2,17767,packet2,veh945,veh943,1777,False,True,,,3,veh945->veh971->veh941->veh898
1777:17767:packet3,17767,packet3,veh945,veh943,1777,False,True,,,3,veh945->veh971->veh941->veh898
1777:17767:packet4,17767,packet4,veh945,veh943,1777,False,True,,,3,veh945->veh971->veh941->veh898
1777:17767:packet5,17767,packet5,veh945,veh943,1777,False,True,,,3,veh945->veh971->veh941->veh898
1777:17767:packet6,17767,packet6,veh945,veh943,1777,False,True,,,3,veh945->veh971->veh941->veh898
1777:17767:packet7,17767,packet7,veh945,veh943,1777,False,True,,,3,veh945->veh971->veh941->veh898
1777:17767:packet8,17767,packet8,veh945,veh943,1777,False,True,,,3,veh945->veh971->veh941->veh898
1777:17771:packet0,17771,packet0,veh989,veh994,1777,False,True,,,5,veh989->veh831->veh821->veh809->veh1005->veh809
1777:17771:packet1,17771,packet1,veh989,veh994,1777,False,True,,,5,veh989->veh831->veh821->veh809->veh1005->veh809
1777:17771:packet2,17771,packet2,veh989,veh994,1777,False,True,,,5,veh989->veh831->veh821->veh809->veh1005->veh809
