time,packet_uid,from_holder,to_holder,selected_edge,cum_hops
1601,1600:13584:packet1,veh855,veh879,787217956#1,5
1601,1600:13584:packet1,veh879,veh827,26346182#1,6
1601,1600:13584:packet2,veh855,veh879,787217956#1,5
1601,1600:13584:packet2,veh879,veh827,26346182#1,6
1601,1600:13585:packet0,veh825,veh866,:cluster_2775499223_287178676_3,1
1601,1600:13585:packet1,veh825,veh866,:cluster_2775499223_287178676_3,1
1601,1600:13585:packet2,veh825,veh866,:cluster_2775499223_287178676_3,1
1601,1600:13585:packet3,veh825,veh866,:cluster_2775499223_287178676_3,1
1601,1600:13585:packet4,veh825,veh866,:cluster_2775499223_287178676_3,1
1601,1600:13585:packet5,veh825,veh866,:cluster_2775499223_287178676_3,1
1601,1601:13600:packet0,veh869,veh794,1029909703#1,1
1601,1601:13600:packet0,veh794,veh815,56698991#0,2
1601,1601:13600:packet0,veh815,veh772,1029909703#1,3
1601,1601:13600:packet0,veh772,veh875,1029909703#1,4
1601,1601:13600:packet0,veh875,veh820,56698963#0,5
1601,1601:13600:packet1,veh869,veh794,1029909703#1,1
1601,1601:13600:packet1,veh794,veh815,56698991#0,2
1601,1601:13600:packet1,veh815,veh772,1029909703#1,3
1601,1601:13600:packet1,veh772,veh875,1029909703#1,4
1601,1601:13600:packet1,veh875,veh820,56698963#0,5
1601,1601:13600:packet2,veh869,veh794,1029909703#1,1
1601,1601:13600:packet2,veh794,veh815,56698991#0,2
1601,1601:13600:packet2,veh815,veh772,1029909703#1,3
1601,1601:13600:packet2,veh772,veh875,1029909703#1,4
1601,1601:13600:packet2,veh875,veh820,56698963#0,5
1601,1601:13600:packet3,veh869,veh794,1029909703#1,1
1601,1601:13600:packet3,veh794,veh815,56698991#0,2
1601,1601:13600:packet3,veh815,veh772,1029909703#1,3
1601,1601:13600:packet3,veh772,veh875,1029909703#1,4
1601,1601:13600:packet3,veh875,veh820,56698963#0,5
1601,1601:13600:packet4,veh869,veh794,1029909703#1,1
1601,1601:13600:packet4,veh794,veh815,56698991#0,2
1601,1601:13600:packet4,veh815,veh772,1029909703#1,3
1601,1601:13600:packet4,veh772,veh875,1029909703#1,4
1601,1601:13600:packet4,veh875,veh820,56698963#0,5
1601,1601:13601:packet0,veh852,veh842,-157801814#1,1
1601,1601:13601:packet0,veh842,veh831,157801814#1,2
1601,1601:13601:packet0,veh831,veh894,:cluster_6621539965_6621539966_1,3
1601,1601:13601:packet0,veh894,veh828,-787217955#1,4
1601,1601:13601:packet0,veh828,veh843,-787217955#0,5
1601,1601:13601:packet1,veh852,veh842,-157801814#1,1
1601,1601:13601:packet1,veh842,veh831,157801814#1,2
1601,1601:13601:packet1,veh831,veh894,:cluster_6621539965_6621539966_1,3
1601,1601:13601:packet1,veh894,veh828,-787217955#1,4
1601,1601:13601:packet1,veh828,veh843,-787217955#0,5
1601,1601:13601:packet2,veh852,veh842,-157801814#1,1
1601,1601:13601:packet2,veh842,veh831,157801814#1,2
1601,1601:13601:packet2,veh831,veh894,:cluster_6621539965_6621539966_1,3
1601,1601:13601:packet2,veh894,veh828,-787217955#1,4
1601,1601:13601:packet2,veh828,veh843,-787217955#0,5
1601,1601:13601:packet3,veh852,veh842,-157801814#1,1
1601,1601:13601:packet3,veh842,veh831,157801814#1,2
1601,1601:13601:packet3,veh831,veh894,:cluster_6621539965_6621539966_1,3
1601,1601:13601:packet3,veh894,veh828,-787217955#1,4
1601,1601:13601:packet3,veh828,veh843,-787217955#0,5
1601,1601:13602:packet0,veh858,veh861,-856561982,1
1601,1601:13602:packet0,veh861,veh836,717324437#2,2
1601,1601:13602:packet0,veh836,veh867,717324437#2,3
1601,1601:13602:packet0,veh867,veh855,:cluster_139256466_6736794489_6736794490_6736794492_#8more_6,4
1601,1601:13602:packet0,veh855,veh879,717324437#2,5
1601,1601:13602:packet1,veh858,veh821,-856561982,1
1601,1601:13602:packet1,veh821,veh867,:cluster_139256466_6736794489_6736794490_6736794492_#8more_15,2
1601,1601:13602:packet1,veh867,veh855,:cluster_139256466_6736794489_6736794490_6736794492_#8more_6,3
1601,1601:13602:packet1,veh855,veh879,717324437#2,4
1601,1601:13602:packet1,veh879,veh845,48757109,5
1601,1601:13602:packet2,veh858,veh844,-856561982,1
1601,1601:13602:packet2,veh844,veh861,717324437#2,2
1601,1601:13602:packet2,veh861,veh836,717324437#2,3
1601,1601:13602:packet2,veh836,veh867,717324437#2,4
1601,1601:13602:packet2,veh867,veh855,:cluster_139256466_6736794489_6736794490_6736794492_#8more_6,5
1601,1601:13602:packet3,veh858,veh821,-856561982,1
1601,1601:13602:packet3,veh821,veh861,:cluster_139256466_6736794489_6736794490_6736794492_#8more_15,2
1601,1601:13602:packet3,veh861,veh836,717324437#2,3
1601,1601:13602:packet3,veh836,veh867,717324437#2,4
1601,1601:13602:packet3,veh867,veh855,:cluster_139256466_6736794489_6736794490_6736794492_#8more_6,5
1601,1601:13604:packet0,veh884,veh806,157801814#2,1
1601,1601:13604:packet0,veh806,veh832,-157801814#2,2
1601,1601:13604:packet1,veh884,veh806,157801814#2,1
1601,1601:13604:packet1,veh806,veh832,-157801814#2,2
1601,1601:13604:packet2,veh884,veh806,157801814#2,1
1601,1601:13604:packet2,veh806,veh832,-157801814#2,2
1601,1601:13604:packet3,veh884,veh806,157801814#2,1
1601,1601:13604:packet3,veh806,veh832,-157801814#2,2
1601,1601:13605:packet0,veh750,veh904,26320766#5,1
1601,1601:13605:packet1,veh750,veh904,26320766#5,1
1601,1601:13605:packet2,veh750,veh904,26320766#5,1
1601,1601:13605:packet3,veh750,veh904,26320766#5,1
1601,1601:13605:packet4,veh750,veh904,26320766#5,1
1601,1601:13605:packet5,veh750,veh904,26320766#5,1
1601,1601:13605:packet6,veh750,veh904,26320766#5,1
1601,1601:13605:packet7,veh750,veh904,26320766#5,1
1601,1601:13607:packet0,veh876,veh882,:cluster_2033385617_2033385635_287188580_7549356069_#1more_13,1
1601,1601:13607:packet1,veh876,veh882,:cluster_2033385617_2033385635_287188580_7549356069_#1more_13,1
1601,1601:13607:packet2,veh876,veh882,:cluster_2033385617_2033385635_287188580_7549356069_#1more_13,1
1601,1601:13608:packet0,veh860,veh823,56699036#0,1
1601,1601:13608:packet0,veh823,veh815,1030469072#1,2
1601,1601:13608:packet0,veh815,veh854,858716455#1,3
1601,1601:13608:packet1,veh860,veh823,56699036#0,1
1601,1601:13608:packet1,veh823,veh815,1030469072#1,2
1601,1601:13608:packet1,veh815,veh816,858716455#1,3
1601,1601:13608:packet1,veh816,veh854,56698991#0,4
1601,1601:13608:packet2,veh860,veh823,56699036#0,1
1601,1601:13608:packet2,veh823,veh815,1030469072#1,2
1601,1601:13608:packet2,veh815,veh816,858716455#1,3
1601,1601:13608:packet2,veh816,veh854,56698991#0,4
1601,1601:13608:packet3,veh860,veh823,56699036#0,1
1601,1601:13608:packet3,veh823,veh815,1030469072#1,2
1601,1601:13608:packet3,veh815,veh816,858716455#1,3
1601,1601:13608:packet3,veh816,veh854,56698991#0,4
1601,1601:13608:packet4,veh860,veh823,56699036#0,1
1601,1601:13608:packet4,veh823,veh772,1030469072#1,2
1601,1601:13608:packet4,veh772,veh816,858716455#1,3
1601,1601:13608:packet4,veh816,veh854,56698991#0,4
1601,1601:13608:packet5,veh860,veh823,56699036#0,1
1601,1601:13608:packet5,veh823,veh815,1030469072#1,2
1601,1601:13608:packet5,veh815,veh816,858716455#1,3
1601,1601:13608:packet5,veh816,veh854,56698991#0,4
1601,1601:13608:packet6,veh860,veh823,56699036#0,1
1601,1601:13608:packet6,veh823,veh772,1030469072#1,2
1601,1601:13608:packet6,veh772,veh794,858716455#1,3
1601,1601:13608:packet6,veh794,veh816,56698991#0,4
1601,1601:13608:packet6,veh816,veh854,56698991#0,5
1601,1601:13609:packet0,veh836,veh821,787217957#2,1
1601,1601:13609:packet0,veh821,veh858,:cluster_139256466_6736794489_6736794490_6736794492_#8more_15,2
1601,1601:13609:packet1,veh836,veh821,787217957#2,1
1601,1601:13609:packet1,veh821,veh858,:cluster_139256466_6736794489_6736794490_6736794492_#8more_15,2
1601,1601:13609:packet2,veh836,veh821,787217957#2,1
1601,1601:13609:packet2,veh821,veh858,:cluster_139256466_6736794489_6736794490_6736794492_#8more_15,2
1601,1601:13609:packet3,veh836,veh821,787217957#2,1
1601,1601:13609:packet3,veh821,veh858,:cluster_139256466_6736794489_6736794490_6736794492_#8more_15,2
1601,1601:13609:packet4,veh836,veh821,787217957#2,1
1601,1601:13609:packet4,veh821,veh858,:cluster_139256466_6736794489_6736794490_6736794492_#8more_15,2
1601,1601:13609:packet5,veh836,veh861,787217957#2,1
1601,1601:13609:packet5,veh861,veh821,787217957#2,2
1601,1601:13609:packet5,veh821,veh858,:cluster_139256466_6736794489_6736794490_6736794492_#8more_15,3
1601,1601:13609:packet6,veh836,veh821,787217957#2,1
1601,1601:13609:packet6,veh821,veh858,:cluster_139256466_6736794489_6736794490_6736794492_#8more_15,2
1601,1601:13610:packet0,veh796,veh809,-121759233,1
1601,1601:13610:packet1,veh796,veh809,-121759233,1
1601,1601:13610:packet2,veh796,veh809,-121759233,1
1601,1601:13610:packet3,veh796,veh809,-121759233,1
1601,1601:13610:packet4,veh796,veh809,-121759233,1
1601,1601:13611:packet0,veh849,veh902,807291177#2,1
1601,1601:13611:packet0,veh902,veh855,-48757109,2
1601,1601:13611:packet0,veh855,veh867,787217957#2,3
1601,1601:13611:packet0,veh867,veh827,:cluster_139256466_6736794489_6736794490_6736794492_#8more_6,4
1601,1601:13611:packet0,veh827,veh821,787217957#2,5
1601,1601:13611:packet1,veh849,veh902,807291177#2,1
1601,1601:13611:packet1,veh902,veh879,-48757109,2
1601,1601:13611:packet1,veh879,veh855,807291177#2,3
1601,1601:13611:packet1,veh855,veh867,787217957#2,4
1601,1601:13611:packet1,veh867,veh827,:cluster_139256466_6736794489_6736794490_6736794492_#8more_6,5
1601,1601:13611:packet2,veh849,veh902,807291177#2,1
1601,1601:13611:packet2,veh902,veh879,-48757109,2
1601,1601:13611:packet2,veh879,veh855,807291177#2,3
1601,1601:13611:packet2,veh855,veh867,787217957#2,4
1601,1601:13611:packet2,veh867,veh827,:cluster_139256466_6736794489_6736794490_6736794492_#8more_6,5
1601,1601:13611:packet3,veh849,veh902,807291177#2,1
1601,1601:13611:packet3,veh902,veh879,-48757109,2
1601,1601:13611:packet3,veh879,veh855,807291177#2,3
1601,1601:13611:packet3,veh855,veh867,787217957#2,4
1601,1601:13611:packet3,veh867,veh827,:cluster_139256466_6736794489_6736794490_6736794492_#8more_6,5
1601,1601:13611:packet4,veh849,veh902,807291177#2,1
1601,1601:13611:packet4,veh902,veh879,-48757109,2
1601,1601:13611:packet4,veh879,veh855,807291177#2,3
1601,1601:13611:packet4,veh855,veh867,787217957#2,4
1601,1601:13611:packet4,veh867,veh827,:cluster_139256466_6736794489_6736794490_6736794492_#8more_6,5
1601,1601:13613:packet0,veh891,veh786,-33424271#5,1
1601,1601:13613:packet0,veh786,veh860,-56699014#1,2
1601,1601:13613:packet0,veh860,veh823,56699036#0,3
1601,1601:13613:packet0,veh823,veh815,1030469072#1,4
1601,1601:13613:packet0,veh815,veh772,1029909703#1,5
1601,1601:13613:packet1,veh891,veh786,-33424271#5,1
1601,1601:13613:packet1,veh786,veh862,-56699014#1,2
1601,1601:13613:packet1,veh862,veh860,56699036#0,3
1601,1601:13613:packet1,veh860,veh823,56699036#0,4
1601,1601:13613:packet1,veh823,veh815,1030469072#1,5
1601,1601:13613:packet2,veh891,veh786,-33424271#5,1
1601,1601:13613:packet2,veh786,veh862,-56699014#1,2
1601,1601:13613:packet2,veh862,veh860,56699036#0,3
1601,1601:13613:packet2,veh860,veh823,56699036#0,4
1601,1601:13613:packet2,veh823,veh772,1030469072#1,5
1601,1601:13613:packet3,veh891,veh786,-33424271#5,1
1601,1601:13613:packet3,veh786,veh862,-56699014#1,2
1601,1601:13613:packet3,veh862,veh860,56699036#0,3
1601,1601:13613:packet3,veh860,veh823,56699036#0,4
1601,1601:13613:packet3,veh823,veh772,1030469072#1,5
1601,1601:13613:packet4,veh891,veh786,-33424271#5,1
1601,1601:13613:packet4,veh786,veh862,-56699014#1,2
1601,1601:13613:packet4,veh862,veh860,56699036#0,3
1601,1601:13613:packet4,veh860,veh823,56699036#0,4
1601,1601:13613:packet4,veh823,veh815,1030469072#1,5
1601,1601:13613:packet5,veh891,veh786,-33424271#5,1
1601,1601:13613:packet5,veh786,veh862,-56699014#1,2
1601,1601:13613:packet5,veh862,veh860,56699036#0,3
1601,1601:13613:packet5,veh860,veh823,56699036#0,4
1601,1601:13613:packet5,veh823,veh772,1030469072#1,5
1601,1601:13614:packet0,veh887,veh835,157801814#1,1
1601,1601:13614:packet1,veh887,veh835,157801814#1,1
1601,1601:13614:packet2,veh887,veh835,157801814#1,1
1601,1601:13614:packet3,veh887,veh835,157801814#1,1
1601,1601:13614:packet4,veh887,veh835,157801814#1,1
1601,1601:13614:packet5,veh887,veh835,157801814#1,1
1601,1601:13614:packet6,veh887,veh835,157801814#1,1
1601,1601:13614:packet7,veh887,veh842,157801814#1,1
1601,1601:13614:packet7,veh842,veh835,157801814#1,2
1601,1601:13614:packet8,veh887,veh842,157801814#1,1
1601,1601:13614:packet8,veh842,veh852,157801814#1,2
1601,1601:13614:packet8,veh852,veh835,157801814#2,3
1601,1601:13618:packet0,veh870,veh816,1029909703#1,1
1601,1601:13618:packet0,veh816,veh854,56698991#0,2
1601,1601:13618:packet0,veh854,veh794,56698991#0,3
1601,1601:13618:packet0,veh794,veh815,56698991#0,4
1601,1601:13618:packet0,veh815,veh772,1029909703#1,5
1601,1601:13618:packet1,veh870,veh816,1029909703#1,1
1601,1601:13618:packet1,veh816,veh854,56698991#0,2
1601,1601:13618:packet1,veh854,veh794,56698991#0,3
1601,1601:13618:packet1,veh794,veh815,56698991#0,4
1601,1601:13618:packet1,veh815,veh772,1029909703#1,5
1601,1601:13618:packet2,veh870,veh816,1029909703#1,1
1601,1601:13618:packet2,veh816,veh854,56698991#0,2
1601,1601:13618:packet2,veh854,veh794,56698991#0,3
1601,1601:13618:packet2,veh794,veh815,56698991#0,4
1601,1601:13618:packet2,veh815,veh772,1029909703#1,5
1601,1601:13619:packet0,veh871,veh850,717324429#1,1
1601,1601:13619:packet0,veh850,veh784,717324429#1,2
1601,1601:13619:packet0,veh784,veh792,717324429#1,3
1601,1601:13619:packet0,veh792,veh795,717324429#1,4
1601,1601:13619:packet1,veh871,veh850,717324429#1,1
1601,1601:13619:packet1,veh850,veh784,717324429#1,2
1601,1601:13619:packet1,veh784,veh792,717324429#1,3
1601,1601:13619:packet1,veh792,veh795,717324429#1,4
1601,1601:13619:packet2,veh871,veh850,717324429#1,1
1601,1601:13619:packet2,veh850,veh784,717324429#1,2
1601,1601:13619:packet2,veh784,veh792,717324429#1,3
1601,1601:13619:packet2,veh792,veh795,717324429#1,4
1601,1601:13619:packet3,veh871,veh850,717324429#1,1
1601,1601:13619:packet3,veh850,veh784,717324429#1,2
1601,1601:13619:packet3,veh784,veh792,717324429#1,3
1601,1601:13619:packet3,veh792,veh795,717324429#1,4
1601,1601:13619:packet4,veh871,veh850,717324429#1,1
1601,1601:13619:packet4,veh850,veh784,717324429#1,2
1601,1601:13619:packet4,veh784,veh792,717324429#1,3
1601,1601:13619:packet4,veh792,veh795,717324429#1,4
1601,1601:13619:packet5,veh871,veh850,717324429#1,1
1601,1601:13619:packet5,veh850,veh784,717324429#1,2
1601,1601:13619:packet5,veh784,veh792,717324429#1,3
1601,1601:13619:packet5,veh792,veh795,717324429#1,4
1601,1601:13619:packet6,veh871,veh850,717324429#1,1
1601,1601:13619:packet6,veh850,veh784,717324429#1,2
1601,1601:13619:packet6,veh784,veh792,717324429#1,3
1601,1601:13619:packet6,veh792,veh795,717324429#1,4
1601,1601:13619:packet7,veh871,veh850,717324429#1,1
1601,1601:13619:packet7,veh850,veh784,717324429#1,2
1601,1601:13619:packet7,veh784,veh792,717324429#1,3
1601,1601:13619:packet7,veh792,veh795,717324429#1,4
1601,1601:13620:packet0,veh846,veh842,157801814#1,1
1601,1601:13620:packet0,veh842,veh831,157801814#1,2
1601,1601:13620:packet0,veh831,veh894,:cluster_6621539965_6621539966_1,3
1601,1601:13620:packet0,veh894,veh828,-787217955#1,4
1601,1601:13620:packet0,veh828,veh843,-787217955#0,5
1601,1601:13620:packet1,veh846,veh842,157801814#1,1
1601,1601:13620:packet1,veh842,veh831,157801814#1,2
1601,1601:13620:packet1,veh831,veh894,:cluster_6621539965_6621539966_1,3
1601,1601:13620:packet1,veh894,veh828,-787217955#1,4
1601,1601:13620:packet1,veh828,veh843,-787217955#0,5
1601,1601:13620:packet2,veh846,veh842,157801814#1,1
1601,1601:13620:packet2,veh842,veh831,157801814#1,2
1601,1601:13620:packet2,veh831,veh894,:cluster_6621539965_6621539966_1,3
1601,1601:13620:packet2,veh894,veh828,-787217955#1,4
1601,1601:13620:packet2,veh828,veh843,-787217955#0,5
1601,1601:13620:packet3,veh846,veh842,157801814#1,1
1601,1601:13620:packet3,veh842,veh831,157801814#1,2
1601,1601:13620:packet3,veh831,veh894,:cluster_6621539965_6621539966_1,3
1601,1601:13620:packet3,veh894,veh828,-787217955#1,4
1601,1601:13620:packet3,veh828,veh843,-787217955#0,5
1601,1601:13620:packet4,veh846,veh842,157801814#1,1
1601,1601:13620:packet4,veh842,veh831,157801814#1,2
1601,1601:13620:packet4,veh831,veh894,:cluster_6621539965_6621539966_1,3
1601,1601:13620:packet4,veh894,veh828,-787217955#1,4
1601,1601:13620:packet4,veh828,veh843,-787217955#0,5
1601,1601:13620:packet5,veh846,veh842,157801814#1,1
1601,1601:13620:packet5,veh842,veh831,157801814#1,2
1601,1601:13620:packet5,veh831,veh894,:cluster_6621539965_6621539966_1,3
1601,1601:13620:packet5,veh894,veh828,-787217955#1,4
1601,1601:13620:packet5,veh828,veh843,-787217955#0,5
1601,1601:13620:packet6,veh846,veh842,157801814#1,1
1601,1601:13620:packet6,veh842,veh831,157801814#1,2
1601,1601:13620:packet6,veh831,veh894,:cluster_6621539965_6621539966_1,3
1601,1601:13620:packet6,veh894,veh828,-787217955#1,4
1601,1601:13620:packet6,veh828,veh843,-787217955#0,5
1601,1601:13621:packet0,veh843,veh828,-787217955#0,1
1601,1601:13621:packet1,veh843,veh828,-787217955#0,1
1601,1601:13621:packet2,veh843,veh828,-787217955#0,1
1601,1601:13623:packet0,veh830,veh818,-859881538#12,1
1601,1601:13623:packet0,veh818,veh819,:287480620_1,2
1601,1601:13623:packet1,veh830,veh818,-859881538#12,1
1601,1601:13623:packet1,veh818,veh819,:287480620_1,2
1601,1601:13623:packet2,veh830,veh818,-859881538#12,1
1601,1601:13623:packet2,veh818,veh819,:287480620_1,2
1601,1601:13623:packet3,veh830,veh818,-859881538#12,1
1601,1601:13623:packet3,veh818,veh819,:287480620_1,2
1601,1601:13623:packet4,veh830,veh818,-859881538#12,1
1601,1601:13623:packet4,veh818,veh819,:287480620_1,2
1601,1601:13623:packet5,veh830,veh818,-859881538#12,1
1601,1601:13623:packet5,veh818,veh819,:287480620_1,2
1601,1601:13623:packet6,veh830,veh818,-859881538#12,1
1601,1601:13623:packet6,veh818,veh819,:287480620_1,2
1601,1601:13623:packet7,veh830,veh818,-859881538#12,1
1601,1601:13623:packet7,veh818,veh819,:287480620_1,2
1601,1601:13623:packet8,veh830,veh818,-859881538#12,1
1601,1601:13623:packet8,veh818,veh819,:287480620_1,2
1602,1600:13571:packet0,veh844,veh858,717324435#3,2
1602,1600:13571:packet1,veh844,veh858,717324435#3,2
1602,1600:13571:packet2,veh844,veh858,717324435#3,2
1602,1600:13571:packet3,veh844,veh858,717324435#3,2
1602,1600:13573:packet0,veh899,veh889,:cluster_287188582_7744298077_4,1
1602,1600:13573:packet1,veh899,veh889,:cluster_287188582_7744298077_4,1
1602,1600:13573:packet2,veh899,veh889,:cluster_287188582_7744298077_4,1
1602,1600:13573:packet3,veh899,veh889,:cluster_287188582_7744298077_4,1
1602,1600:13573:packet4,veh899,veh889,:cluster_287188582_7744298077_4,1
1602,1600:13573:packet5,veh899,veh889,:cluster_287188582_7744298077_4,1
1602,1600:13573:packet6,veh899,veh889,:cluster_287188582_7744298077_4,1
1602,1600:13573:packet7,veh899,veh889,:cluster_287188582_7744298077_4,1
1602,1600:13573:packet8,veh899,veh889,:cluster_287188582_7744298077_4,1
1602,1600:13578:packet0,veh843,veh828,-787217955#0,7
1602,1600:13578:packet1,veh843,veh828,-787217955#0,8
1602,1600:13578:packet2,veh843,veh828,-787217955#0,7
1602,1600:13578:packet3,veh843,veh828,-787217955#0,8
1602,1600:13578:packet4,veh843,veh828,-787217955#0,7
1602,1600:13578:packet5,veh843,veh828,-787217955#0,8
1602,1600:13578:packet6,veh843,veh828,-787217955#0,7
1602,1600:13584:packet0,veh827,veh879,787217956#1,7
1602,1600:13584:packet1,veh827,veh879,787217956#1,7
1602,1600:13584:packet2,veh827,veh879,787217956#1,7
1602,1600:13586:packet0,veh854,veh890,56698991#0,2
1602,1600:13586:packet1,veh854,veh890,56698991#0,2
1602,1600:13586:packet2,veh854,veh890,56698991#0,2
1602,1600:13586:packet3,veh854,veh890,56698991#0,2
1602,1600:13586:packet4,veh854,veh890,56698991#0,2
1602,1600:13586:packet5,veh854,veh890,56698991#0,3
